date_rev,Product ID,Product Name,Date,Customer Order Quantity,Dispatched Quantity,Year,Month ,Day,first_week_day
7/18/22,333193751,Material_33,18.07.2022,92,2,2022,7,18,7/18/22
7/18/23,333193751,Material_33,18.07.2023,48,0,2023,7,18,7/17/23
7/18/24,333193751,Material_33,18.07.2024,24,212,2024,7,18,7/15/24
8/18/22,333193751,Material_33,18.08.2022,0,44,2022,8,18,8/15/22
9/18/23,333193751,Material_33,18.09.2023,3,5,2023,9,18,9/18/23
9/18/24,333193751,Material_33,18.09.2024,2,25,2024,9,18,9/16/24
10/18/22,333193751,Material_33,18.10.2022,145,0,2022,10,18,10/17/22
10/18/23,333193751,Material_33,18.10.2023,83,15,2023,10,18,10/16/23
10/18/24,333193751,Material_33,18.10.2024,21,8,2024,10,18,10/14/24
11/18/22,333193751,Material_33,18.11.2022,63,10,2022,11,18,11/14/22
11/18/23,333193751,Material_33,18.11.2023,56,122,2023,11,18,11/13/23
11/18/24,333193751,Material_33,18.11.2024,0,4,2024,11,18,11/18/24
12/18/22,333193751,Material_33,18.12.2022,0,30,2022,12,18,12/12/22
12/18/23,333193751,Material_33,18.12.2023,14,0,2023,12,18,12/18/23
1/19/22,333193751,Material_33,19.01.2022,96,19,2022,1,19,1/17/22
1/19/23,333193751,Material_33,19.01.2023,24,15,2023,1,19,1/16/23
1/19/24,333193751,Material_33,19.01.2024,35,93,2024,1,19,1/15/24
2/19/24,333193751,Material_33,19.02.2024,71,0,2024,2,19,2/19/24
3/19/22,333193751,Material_33,19.03.2022,0,30,2022,3,19,3/14/22
3/19/23,333193751,Material_33,19.03.2023,0,12,2023,3,19,3/13/23
3/19/24,333193751,Material_33,19.03.2024,11,0,2024,3,19,3/18/24
4/19/22,333193751,Material_33,19.04.2022,10,80,2022,4,19,4/18/22
4/19/23,333193751,Material_33,19.04.2023,22,15,2023,4,19,4/17/23
4/19/24,333193751,Material_33,19.04.2024,17,3,2024,4,19,4/15/24
5/19/22,333193751,Material_33,19.05.2022,41,10,2022,5,19,5/16/22
5/19/23,333193751,Material_33,19.05.2023,24,0,2023,5,19,5/15/23
5/19/24,333193751,Material_33,19.05.2024,0,2,2024,5,19,5/13/24
6/19/22,333193751,Material_33,19.06.2022,0,18,2022,6,19,6/13/22
6/19/24,333193751,Material_33,19.06.2024,55,0,2024,6,19,6/17/24
7/19/22,333193751,Material_33,19.07.2022,6,190,2022,7,19,7/18/22
7/19/23,333193751,Material_33,19.07.2023,134,19,2023,7,19,7/17/23
7/19/24,333193751,Material_33,19.07.2024,18,6,2024,7,19,7/15/24
8/19/22,333193751,Material_33,19.08.2022,6,241,2022,8,19,8/15/22
9/19/22,333193751,Material_33,19.09.2022,69,0,2022,9,19,9/19/22
9/19/23,333193751,Material_33,19.09.2023,30,51,2023,9,19,9/18/23
9/19/24,333193751,Material_33,19.09.2024,17,76,2024,9,19,9/16/24
10/19/22,333193751,Material_33,19.10.2022,5,35,2022,10,19,10/17/22
10/19/23,333193751,Material_33,19.10.2023,90,10,2023,10,19,10/16/23
10/19/24,333193751,Material_33,19.10.2024,0,44,2024,10,19,10/14/24
11/19/22,333193751,Material_33,19.11.2022,10,87,2022,11,19,11/14/22
11/19/23,333193751,Material_33,19.11.2023,0,73,2023,11,19,11/13/23
11/19/24,333193751,Material_33,19.11.2024,0,66,2024,11,19,11/18/24
12/19/22,333193751,Material_33,19.12.2022,92,24,2022,12,19,12/19/22
12/19/23,333193751,Material_33,19.12.2023,8,13,2023,12,19,12/18/23
1/20/22,333193751,Material_33,20.01.2022,31,0,2022,1,20,1/17/22
1/20/23,333193751,Material_33,20.01.2023,10,0,2023,1,20,1/16/23
1/20/24,333193751,Material_33,20.01.2024,0,110,2024,1,20,1/15/24
2/20/22,333193751,Material_33,20.02.2022,0,12,2022,2,20,2/14/22
2/20/23,333193751,Material_33,20.02.2023,2,5,2023,2,20,2/20/23
2/20/24,333193751,Material_33,20.02.2024,47,0,2024,2,20,2/19/24
3/20/22,333193751,Material_33,20.03.2022,0,12,2022,3,20,3/14/22
3/20/23,333193751,Material_33,20.03.2023,0,22,2023,3,20,3/20/23
3/20/24,333193751,Material_33,20.03.2024,111,0,2024,3,20,3/18/24
4/20/22,333193751,Material_33,20.04.2022,20,36,2022,4,20,4/18/22
4/20/23,333193751,Material_33,20.04.2023,0,22,2023,4,20,4/17/23
4/20/24,333193751,Material_33,20.04.2024,0,63,2024,4,20,4/15/24
5/20/22,333193751,Material_33,20.05.2022,47,0,2022,5,20,5/16/22
5/20/23,333193751,Material_33,20.05.2023,14,0,2023,5,20,5/15/23
5/20/24,333193751,Material_33,20.05.2024,1,7,2024,5,20,5/20/24
6/20/23,333193751,Material_33,20.06.2023,62,52,2023,6,20,6/19/23
6/20/24,333193751,Material_33,20.06.2024,150,0,2024,6,20,6/17/24
7/20/24,333193751,Material_33,20.07.2024,0,12,2024,7,20,7/15/24
8/20/22,333193751,Material_33,20.08.2022,0,5,2022,8,20,8/15/22
8/20/24,333193751,Material_33,20.08.2024,41,1,2024,8,20,8/19/24
9/20/22,333193751,Material_33,20.09.2022,30,2,2022,9,20,9/19/22
9/20/23,333193751,Material_33,20.09.2023,81,0,2023,9,20,9/18/23
9/20/24,333193751,Material_33,20.09.2024,53,0,2024,9,20,9/16/24
10/20/22,333193751,Material_33,20.10.2022,30,75,2022,10,20,10/17/22
10/20/23,333193751,Material_33,20.10.2023,124,44,2023,10,20,10/16/23
11/20/23,333193751,Material_33,20.11.2023,95,6,2023,11,20,11/20/23
11/20/24,333193751,Material_33,20.11.2024,0,21,2024,11,20,11/18/24
12/20/22,333193751,Material_33,20.12.2022,6,0,2022,12,20,12/19/22
12/20/23,333193751,Material_33,20.12.2023,21,42,2023,12,20,12/18/23
1/21/22,333193751,Material_33,21.01.2022,0,127,2022,1,21,1/17/22
1/21/23,333193751,Material_33,21.01.2023,19,55,2023,1,21,1/16/23
1/21/24,333193751,Material_33,21.01.2024,0,41,2024,1,21,1/15/24
2/21/22,333193751,Material_33,21.02.2022,17,0,2022,2,21,2/21/22
2/21/23,333193751,Material_33,21.02.2023,28,0,2023,2,21,2/20/23
2/21/24,333193751,Material_33,21.02.2024,56,0,2024,2,21,2/19/24
3/21/23,333193751,Material_33,21.03.2023,15,0,2023,3,21,3/20/23
3/21/24,333193751,Material_33,21.03.2024,40,0,2024,3,21,3/18/24
4/21/22,333193751,Material_33,21.04.2022,7,1,2022,4,21,4/18/22
4/21/23,333193751,Material_33,21.04.2023,66,0,2023,4,21,4/17/23
4/21/24,333193751,Material_33,21.04.2024,0,112,2024,4,21,4/15/24
5/21/22,333193751,Material_33,21.05.2022,0,58,2022,5,21,5/16/22
5/21/24,333193751,Material_33,21.05.2024,6,36,2024,5,21,5/20/24
6/21/22,333193751,Material_33,21.06.2022,22,0,2022,6,21,6/20/22
6/21/23,333193751,Material_33,21.06.2023,12,119,2023,6,21,6/19/23
6/21/24,333193751,Material_33,21.06.2024,34,0,2024,6,21,6/17/24
7/21/22,333193751,Material_33,21.07.2022,28,6,2022,7,21,7/18/22
7/21/23,333193751,Material_33,21.07.2023,0,62,2023,7,21,7/17/23
7/21/24,333193751,Material_33,21.07.2024,0,8,2024,7,21,7/15/24
8/21/22,333193751,Material_33,21.08.2022,0,66,2022,8,21,8/15/22
8/21/24,333193751,Material_33,21.08.2024,8,3,2024,8,21,8/19/24
9/21/22,333193751,Material_33,21.09.2022,0,43,2022,9,21,9/19/22
9/21/23,333193751,Material_33,21.09.2023,32,0,2023,9,21,9/18/23
9/21/24,333193751,Material_33,21.09.2024,1,8,2024,9,21,9/16/24
10/21/22,333193751,Material_33,21.10.2022,1,10,2022,10,21,10/17/22
10/21/23,333193751,Material_33,21.10.2023,15,53,2023,10,21,10/16/23
10/21/24,333193751,Material_33,21.10.2024,20,6,2024,10,21,10/21/24
11/21/22,333193751,Material_33,21.11.2022,5,10,2022,11,21,11/21/22
11/21/23,333193751,Material_33,21.11.2023,4,70,2023,11,21,11/20/23
11/21/24,333193751,Material_33,21.11.2024,0,58,2024,11,21,11/18/24
12/21/22,333193751,Material_33,21.12.2022,6,57,2022,12,21,12/19/22
12/21/23,333193751,Material_33,21.12.2023,4,61,2023,12,21,12/18/23
1/22/23,333193751,Material_33,22.01.2023,0,24,2023,1,22,1/16/23
1/22/24,333193751,Material_33,22.01.2024,15,10,2024,1,22,1/22/24
2/22/22,333193751,Material_33,22.02.2022,55,31,2022,2,22,2/21/22
2/22/23,333193751,Material_33,22.02.2023,34,15,2023,2,22,2/20/23
2/22/24,333193751,Material_33,22.02.2024,10,0,2024,2,22,2/19/24
3/22/22,333193751,Material_33,22.03.2022,23,0,2022,3,22,3/21/22
3/22/23,333193751,Material_33,22.03.2023,0,80,2023,3,22,3/20/23
3/22/24,333193751,Material_33,22.03.2024,19,0,2024,3,22,3/18/24
4/22/22,333193751,Material_33,22.04.2022,8,0,2022,4,22,4/18/22
4/22/23,333193751,Material_33,22.04.2023,23,83,2023,4,22,4/17/23
4/22/24,333193751,Material_33,22.04.2024,30,5,2024,4,22,4/22/24
5/22/24,333193751,Material_33,22.05.2024,37,31,2024,5,22,5/20/24
6/22/22,333193751,Material_33,22.06.2022,13,0,2022,6,22,6/20/22
6/22/23,333193751,Material_33,22.06.2023,21,5,2023,6,22,6/19/23
6/22/24,333193751,Material_33,22.06.2024,0,99,2024,6,22,6/17/24
7/22/22,333193751,Material_33,22.07.2022,82,4,2022,7,22,7/18/22
7/22/23,333193751,Material_33,22.07.2023,0,91,2023,7,22,7/17/23
7/22/24,333193751,Material_33,22.07.2024,3,11,2024,7,22,7/22/24
8/22/22,333193751,Material_33,22.08.2022,87,0,2022,8,22,8/22/22
8/22/23,333193751,Material_33,22.08.2023,48,0,2023,8,22,8/21/23
8/22/24,333193751,Material_33,22.08.2024,0,49,2024,8,22,8/19/24
9/22/22,333193751,Material_33,22.09.2022,8,0,2022,9,22,9/19/22
9/22/23,333193751,Material_33,22.09.2023,4,44,2023,9,22,9/18/23
10/22/22,333193751,Material_33,22.10.2022,1,51,2022,10,22,10/17/22
10/22/23,333193751,Material_33,22.10.2023,0,13,2023,10,22,10/16/23
10/22/24,333193751,Material_33,22.10.2024,81,1,2024,10,22,10/21/24
11/22/22,333193751,Material_33,22.11.2022,8,0,2022,11,22,11/21/22
11/22/23,333193751,Material_33,22.11.2023,14,76,2023,11,22,11/20/23
11/22/24,333193751,Material_33,22.11.2024,0,19,2024,11,22,11/18/24
12/22/22,333193751,Material_33,22.12.2022,0,6,2022,12,22,12/19/22
12/22/23,333193751,Material_33,22.12.2023,4,1,2023,12,22,12/18/23
1/23/23,333193751,Material_33,23.01.2023,13,29,2023,1,23,1/23/23
1/23/24,333193751,Material_33,23.01.2024,28,116,2024,1,23,1/22/24
2/23/22,333193751,Material_33,23.02.2022,50,10,2022,2,23,2/21/22
2/23/23,333193751,Material_33,23.02.2023,40,5,2023,2,23,2/20/23
2/23/24,333193751,Material_33,23.02.2024,6,0,2024,2,23,2/19/24
3/23/22,333193751,Material_33,23.03.2022,16,13,2022,3,23,3/21/22
3/23/23,333193751,Material_33,23.03.2023,35,15,2023,3,23,3/20/23
4/23/24,333193751,Material_33,23.04.2024,5,55,2024,4,23,4/22/24
5/23/22,333193751,Material_33,23.05.2022,0,40,2022,5,23,5/23/22
5/23/23,333193751,Material_33,23.05.2023,28,0,2023,5,23,5/22/23
5/23/24,333193751,Material_33,23.05.2024,25,63,2024,5,23,5/20/24
6/23/22,333193751,Material_33,23.06.2022,11,34,2022,6,23,6/20/22
6/23/23,333193751,Material_33,23.06.2023,1,17,2023,6,23,6/19/23
7/23/22,333193751,Material_33,23.07.2022,0,36,2022,7,23,7/18/22
7/23/24,333193751,Material_33,23.07.2024,65,20,2024,7,23,7/22/24
8/23/22,333193751,Material_33,23.08.2022,50,130,2022,8,23,8/22/22
8/23/24,333193751,Material_33,23.08.2024,60,13,2024,8,23,8/19/24
9/23/22,333193751,Material_33,23.09.2022,69,12,2022,9,23,9/19/22
9/23/23,333193751,Material_33,23.09.2023,56,12,2023,9,23,9/18/23
9/23/24,333193751,Material_33,23.09.2024,2,20,2024,9,23,9/23/24
10/23/23,333193751,Material_33,23.10.2023,8,5,2023,10,23,10/23/23
10/23/24,333193751,Material_33,23.10.2024,55,30,2024,10,23,10/21/24
11/23/22,333193751,Material_33,23.11.2022,64,5,2022,11,23,11/21/22
11/23/23,333193751,Material_33,23.11.2023,150,3,2023,11,23,11/20/23
11/23/24,333193751,Material_33,23.11.2024,0,26,2024,11,23,11/18/24
12/23/22,333193751,Material_33,23.12.2022,0,2,2022,12,23,12/19/22
12/23/23,333193751,Material_33,23.12.2023,0,19,2023,12,23,12/18/23
1/24/22,333193751,Material_33,24.01.2022,16,0,2022,1,24,1/24/22
1/24/23,333193751,Material_33,24.01.2023,39,12,2023,1,24,1/23/23
1/24/24,333193751,Material_33,24.01.2024,100,67,2024,1,24,1/22/24
2/24/22,333193751,Material_33,24.02.2022,116,107,2022,2,24,2/21/22
2/24/23,333193751,Material_33,24.02.2023,76,44,2023,2,24,2/20/23
2/24/24,333193751,Material_33,24.02.2024,10,0,2024,2,24,2/19/24
3/24/22,333193751,Material_33,24.03.2022,70,4,2022,3,24,3/21/22
3/24/23,333193751,Material_33,24.03.2023,30,14,2023,3,24,3/20/23
4/24/22,333193751,Material_33,24.04.2022,0,20,2022,4,24,4/18/22
4/24/23,333193751,Material_33,24.04.2023,45,30,2023,4,24,4/24/23
4/24/24,333193751,Material_33,24.04.2024,20,21,2024,4,24,4/22/24
5/24/22,333193751,Material_33,24.05.2022,81,0,2022,5,24,5/23/22
5/24/23,333193751,Material_33,24.05.2023,76,1,2023,5,24,5/22/23
5/24/24,333193751,Material_33,24.05.2024,58,12,2024,5,24,5/20/24
6/24/22,333193751,Material_33,24.06.2022,37,1,2022,6,24,6/20/22
6/24/23,333193751,Material_33,24.06.2023,11,2,2023,6,24,6/19/23
6/24/24,333193751,Material_33,24.06.2024,145,21,2024,6,24,6/24/24
7/24/22,333193751,Material_33,24.07.2022,13,73,2022,7,24,7/18/22
7/24/23,333193751,Material_33,24.07.2023,47,10,2023,7,24,7/24/23
7/24/24,333193751,Material_33,24.07.2024,56,4,2024,7,24,7/22/24
8/24/22,333193751,Material_33,24.08.2022,22,50,2022,8,24,8/22/22
8/24/23,333193751,Material_33,24.08.2023,14,0,2023,8,24,8/21/23
8/24/24,333193751,Material_33,24.08.2024,5,2,2024,8,24,8/19/24
9/24/22,333193751,Material_33,24.09.2022,0,34,2022,9,24,9/19/22
9/24/23,333193751,Material_33,24.09.2023,2,0,2023,9,24,9/18/23
9/24/24,333193751,Material_33,24.09.2024,38,11,2024,9,24,9/23/24
10/24/22,333193751,Material_33,24.10.2022,116,1,2022,10,24,10/24/22
10/24/23,333193751,Material_33,24.10.2023,14,15,2023,10,24,10/23/23
10/24/24,333193751,Material_33,24.10.2024,0,74,2024,10,24,10/21/24
11/24/22,333193751,Material_33,24.11.2022,30,4,2022,11,24,11/21/22
11/24/23,333193751,Material_33,24.11.2023,15,0,2023,11,24,11/20/23
11/24/24,333193751,Material_33,24.11.2024,0,9,2024,11,24,11/18/24
1/25/22,333193751,Material_33,25.01.2022,3,0,2022,1,25,1/24/22
1/25/23,333193751,Material_33,25.01.2023,66,13,2023,1,25,1/23/23
1/25/24,333193751,Material_33,25.01.2024,10,20,2024,1,25,1/22/24
2/25/22,333193751,Material_33,25.02.2022,52,111,2022,2,25,2/21/22
2/25/23,333193751,Material_33,25.02.2023,6,52,2023,2,25,2/20/23
3/25/22,333193751,Material_33,25.03.2022,6,10,2022,3,25,3/21/22
3/25/23,333193751,Material_33,25.03.2023,0,15,2023,3,25,3/20/23
4/25/22,333193751,Material_33,25.04.2022,35,8,2022,4,25,4/25/22
4/25/23,333193751,Material_33,25.04.2023,0,50,2023,4,25,4/24/23
4/25/24,333193751,Material_33,25.04.2024,91,7,2024,4,25,4/22/24
5/25/22,333193751,Material_33,25.05.2022,10,0,2022,5,25,5/23/22
5/25/23,333193751,Material_33,25.05.2023,29,0,2023,5,25,5/22/23
5/25/24,333193751,Material_33,25.05.2024,0,6,2024,5,25,5/20/24
6/25/22,333193751,Material_33,25.06.2022,50,0,2022,6,25,6/20/22
6/25/23,333193751,Material_33,25.06.2023,0,62,2023,6,25,6/19/23
6/25/24,333193751,Material_33,25.06.2024,27,21,2024,6,25,6/24/24
7/25/22,333193751,Material_33,25.07.2022,52,13,2022,7,25,7/25/22
7/25/23,333193751,Material_33,25.07.2023,6,12,2023,7,25,7/24/23
7/25/24,333193751,Material_33,25.07.2024,22,23,2024,7,25,7/22/24
8/25/22,333193751,Material_33,25.08.2022,28,8,2022,8,25,8/22/22
8/25/23,333193751,Material_33,25.08.2023,36,0,2023,8,25,8/21/23
9/25/22,333193751,Material_33,25.09.2022,0,4,2022,9,25,9/19/22
9/25/23,333193751,Material_33,25.09.2023,60,0,2023,9,25,9/25/23
9/25/24,333193751,Material_33,25.09.2024,22,14,2024,9,25,9/23/24
10/25/22,333193751,Material_33,25.10.2022,12,33,2022,10,25,10/24/22
10/25/23,333193751,Material_33,25.10.2023,4,4,2023,10,25,10/23/23
10/25/24,333193751,Material_33,25.10.2024,41,0,2024,10,25,10/21/24
11/25/22,333193751,Material_33,25.11.2022,23,0,2022,11,25,11/21/22
11/25/24,333193751,Material_33,25.11.2024,0,17,2024,11,25,11/25/24
1/26/22,333193751,Material_33,26.01.2022,86,19,2022,1,26,1/24/22
1/26/23,333193751,Material_33,26.01.2023,74,0,2023,1,26,1/23/23
1/26/24,333193751,Material_33,26.01.2024,191,33,2024,1,26,1/22/24
2/26/22,333193751,Material_33,26.02.2022,12,1,2022,2,26,2/21/22
2/26/23,333193751,Material_33,26.02.2023,57,60,2023,2,26,2/20/23
3/26/22,333193751,Material_33,26.03.2022,0,70,2022,3,26,3/21/22
3/26/23,333193751,Material_33,26.03.2023,0,36,2023,3,26,3/20/23
4/26/22,333193751,Material_33,26.04.2022,0,12,2022,4,26,4/25/22
4/26/23,333193751,Material_33,26.04.2023,0,56,2023,4,26,4/24/23
4/26/24,333193751,Material_33,26.04.2024,0,35,2024,4,26,4/22/24
5/26/22,333193751,Material_33,26.05.2022,72,87,2022,5,26,5/23/22
5/26/23,333193751,Material_33,26.05.2023,21,0,2023,5,26,5/22/23
5/26/24,333193751,Material_33,26.05.2024,15,70,2024,5,26,5/20/24
6/26/22,333193751,Material_33,26.06.2022,0,87,2022,6,26,6/20/22
6/26/23,333193751,Material_33,26.06.2023,7,0,2023,6,26,6/26/23
6/26/24,333193751,Material_33,26.06.2024,68,18,2024,6,26,6/24/24
7/26/22,333193751,Material_33,26.07.2022,45,25,2022,7,26,7/25/22
7/26/23,333193751,Material_33,26.07.2023,93,30,2023,7,26,7/24/23
7/26/24,333193751,Material_33,26.07.2024,6,10,2024,7,26,7/22/24
8/26/22,333193751,Material_33,26.08.2022,25,2,2022,8,26,8/22/22
8/26/23,333193751,Material_33,26.08.2023,8,0,2023,8,26,8/21/23
8/26/24,333193751,Material_33,26.08.2024,87,0,2024,8,26,8/26/24
9/26/22,333193751,Material_33,26.09.2022,74,0,2022,9,26,9/26/22
9/26/23,333193751,Material_33,26.09.2023,12,0,2023,9,26,9/25/23
9/26/24,333193751,Material_33,26.09.2024,31,79,2024,9,26,9/23/24
10/26/22,333193751,Material_33,26.10.2022,0,93,2022,10,26,10/24/22
10/26/23,333193751,Material_33,26.10.2023,24,50,2023,10,26,10/23/23
11/26/22,333193751,Material_33,26.11.2022,0,50,2022,11,26,11/21/22
11/26/23,333193751,Material_33,26.11.2023,0,50,2023,11,26,11/20/23
11/26/24,333193751,Material_33,26.11.2024,0,12,2024,11,26,11/25/24
12/26/22,333193751,Material_33,26.12.2022,12,0,2022,12,26,12/26/22
12/26/23,333193751,Material_33,26.12.2023,12,0,2023,12,26,12/25/23
1/27/22,333193751,Material_33,27.01.2022,44,16,2022,1,27,1/24/22
1/27/23,333193751,Material_33,27.01.2023,26,53,2023,1,27,1/23/23
2/27/23,333193751,Material_33,27.02.2023,27,60,2023,2,27,2/27/23
2/27/24,333193751,Material_33,27.02.2024,9,0,2024,2,27,2/26/24
3/27/22,333193751,Material_33,27.03.2022,0,50,2022,3,27,3/21/22
3/27/23,333193751,Material_33,27.03.2023,8,0,2023,3,27,3/27/23
4/27/22,333193751,Material_33,27.04.2022,48,23,2022,4,27,4/25/22
4/27/23,333193751,Material_33,27.04.2023,0,3,2023,4,27,4/24/23
4/27/24,333193751,Material_33,27.04.2024,4,4,2024,4,27,4/22/24
5/27/22,333193751,Material_33,27.05.2022,60,0,2022,5,27,5/23/22
5/27/23,333193751,Material_33,27.05.2023,0,80,2023,5,27,5/22/23
5/27/24,333193751,Material_33,27.05.2024,7,0,2024,5,27,5/27/24
6/27/23,333193751,Material_33,27.06.2023,12,4,2023,6,27,6/26/23
6/27/24,333193751,Material_33,27.06.2024,23,0,2024,6,27,6/24/24
7/27/22,333193751,Material_33,27.07.2022,0,23,2022,7,27,7/25/22
7/27/23,333193751,Material_33,27.07.2023,49,64,2023,7,27,7/24/23
8/27/22,333193751,Material_33,27.08.2022,0,23,2022,8,27,8/22/22
8/27/23,333193751,Material_33,27.08.2023,3,0,2023,8,27,8/21/23
8/27/24,333193751,Material_33,27.08.2024,6,63,2024,8,27,8/26/24
9/27/22,333193751,Material_33,27.09.2022,24,50,2022,9,27,9/26/22
9/27/23,333193751,Material_33,27.09.2023,8,10,2023,9,27,9/25/23
9/27/24,333193751,Material_33,27.09.2024,58,0,2024,9,27,9/23/24
10/27/22,333193751,Material_33,27.10.2022,2,2,2022,10,27,10/24/22
10/27/23,333193751,Material_33,27.10.2023,10,0,2023,10,27,10/23/23
11/27/22,333193751,Material_33,27.11.2022,0,6,2022,11,27,11/21/22
11/27/23,333193751,Material_33,27.11.2023,32,73,2023,11,27,11/27/23
11/27/24,333193751,Material_33,27.11.2024,0,19,2024,11,27,11/25/24
12/27/22,333193751,Material_33,27.12.2022,0,12,2022,12,27,12/26/22
1/28/22,333193751,Material_33,28.01.2022,26,98,2022,1,28,1/24/22
1/28/23,333193751,Material_33,28.01.2023,37,96,2023,1,28,1/23/23
1/28/24,333193751,Material_33,28.01.2024,0,5,2024,1,28,1/22/24
2/28/22,333193751,Material_33,28.02.2022,41,1,2022,2,28,2/28/22
2/28/23,333193751,Material_33,28.02.2023,1,28,2023,2,28,2/27/23
2/28/24,333193751,Material_33,28.02.2024,12,0,2024,2,28,2/26/24
3/28/22,333193751,Material_33,28.03.2022,55,12,2022,3,28,3/28/22
3/28/23,333193751,Material_33,28.03.2023,31,8,2023,3,28,3/27/23
4/28/23,333193751,Material_33,28.04.2023,0,19,2023,4,28,4/24/23
5/28/22,333193751,Material_33,28.05.2022,75,129,2022,5,28,5/23/22
5/28/23,333193751,Material_33,28.05.2023,0,14,2023,5,28,5/22/23
5/28/24,333193751,Material_33,28.05.2024,1,0,2024,5,28,5/27/24
6/28/23,333193751,Material_33,28.06.2023,53,10,2023,6,28,6/26/23
6/28/24,333193751,Material_33,28.06.2024,13,75,2024,6,28,6/24/24
7/28/22,333193751,Material_33,28.07.2022,0,50,2022,7,28,7/25/22
7/28/23,333193751,Material_33,28.07.2023,77,25,2023,7,28,7/24/23
7/28/24,333193751,Material_33,28.07.2024,0,68,2024,7,28,7/22/24
8/28/22,333193751,Material_33,28.08.2022,0,34,2022,8,28,8/22/22
8/28/23,333193751,Material_33,28.08.2023,53,0,2023,8,28,8/28/23
9/28/22,333193751,Material_33,28.09.2022,0,68,2022,9,28,9/26/22
9/28/23,333193751,Material_33,28.09.2023,48,144,2023,9,28,9/25/23
9/28/24,333193751,Material_33,28.09.2024,0,43,2024,9,28,9/23/24
10/28/22,333193751,Material_33,28.10.2022,107,0,2022,10,28,10/24/22
10/28/24,333193751,Material_33,28.10.2024,44,47,2024,10,28,10/28/24
11/28/22,333193751,Material_33,28.11.2022,70,50,2022,11,28,11/28/22
11/28/23,333193751,Material_33,28.11.2023,18,2,2023,11,28,11/27/23
11/28/24,333193751,Material_33,28.11.2024,0,17,2024,11,28,11/25/24
12/28/23,333193751,Material_33,28.12.2023,5,0,2023,12,28,12/25/23
1/29/22,333193751,Material_33,29.01.2022,0,5,2022,1,29,1/24/22
1/29/24,333193751,Material_33,29.01.2024,15,10,2024,1,29,1/29/24
2/29/24,333193751,Material_33,29.02.2024,21,0,2024,2,29,2/26/24
3/29/22,333193751,Material_33,29.03.2022,5,59,2022,3,29,3/28/22
3/29/23,333193751,Material_33,29.03.2023,32,0,2023,3,29,3/27/23
4/29/22,333193751,Material_33,29.04.2022,0,25,2022,4,29,4/25/22
4/29/23,333193751,Material_33,29.04.2023,0,75,2023,4,29,4/24/23
4/29/24,333193751,Material_33,29.04.2024,5,0,2024,4,29,4/29/24
5/29/22,333193751,Material_33,29.05.2022,0,9,2022,5,29,5/23/22
5/29/23,333193751,Material_33,29.05.2023,109,5,2023,5,29,5/29/23
5/29/24,333193751,Material_33,29.05.2024,30,0,2024,5,29,5/27/24
6/29/22,333193751,Material_33,29.06.2022,5,11,2022,6,29,6/27/22
6/29/23,333193751,Material_33,29.06.2023,1,29,2023,6,29,6/26/23
6/29/24,333193751,Material_33,29.06.2024,0,75,2024,6,29,6/24/24
7/29/23,333193751,Material_33,29.07.2023,0,3,2023,7,29,7/24/23
7/29/24,333193751,Material_33,29.07.2024,2,6,2024,7,29,7/29/24
8/29/22,333193751,Material_33,29.08.2022,25,2,2022,8,29,8/29/22
8/29/23,333193751,Material_33,29.08.2023,32,0,2023,8,29,8/28/23
8/29/24,333193751,Material_33,29.08.2024,20,13,2024,8,29,8/26/24
9/29/22,333193751,Material_33,29.09.2022,42,0,2022,9,29,9/26/22
